restaurant_id,restaurant_name,city,opening_hours
1154,Restaurant_1154,Ahmedabad,10:00-23:00
1155,Restaurant_1155,Bangalore,11:00-21:00
1156,Restaurant_1156,Hyderabad,11:00-22:00
1157,Restaurant_1157,Kolkata,10:00-22:00
1158,Restaurant_1158,Bangalore,11:00-23:00
1159,Restaurant_1159,Ahmedabad,9:00-23:00
1160,Restaurant_1160,Delhi,9:00-21:00
1161,Restaurant_1161,Kolkata,11:00-21:00
1162,Restaurant_1162,Kolkata,9:00-22:00
1163,Restaurant_1163,Mumbai,9:00-22:00
1164,Restaurant_1164,Kolkata,10:00-23:00
1165,Restaurant_1165,Hyderabad,10:00-21:00
1166,Restaurant_1166,Chennai,11:00-23:00
1167,Restaurant_1167,Mumbai,11:00-21:00
1168,Restaurant_1168,Delhi,11:00-23:00
1169,Restaurant_1169,Kolkata,11:00-22:00
1170,Restaurant_1170,Ahmedabad,11:00-22:00
1171,Restaurant_1171,Hyderabad,9:00-21:00
1172,Restaurant_1172,Kolkata,10:00-21:00
1173,Restaurant_1173,Mumbai,9:00-23:00
1174,Restaurant_1174,Mumbai,9:00-22:00
1175,Restaurant_1175,Jaipur,11:00-22:00
1176,Restaurant_1176,Kolkata,10:00-22:00
1177,Restaurant_1177,Ahmedabad,9:00-23:00
1178,Restaurant_1178,Hyderabad,9:00-22:00
1179,Restaurant_1179,Bangalore,11:00-23:00
1180,Restaurant_1180,Hyderabad,9:00-23:00
1181,Restaurant_1181,Delhi,11:00-22:00
1182,Restaurant_1182,Delhi,9:00-21:00
1183,Restaurant_1183,Ahmedabad,11:00-23:00
1184,Restaurant_1184,Mumbai,11:00-22:00
1185,Restaurant_1185,Pune,11:00-22:00
1186,Restaurant_1186,Jaipur,9:00-21:00
1187,Restaurant_1187,Delhi,10:00-21:00
1188,Restaurant_1188,Hyderabad,11:00-21:00
1189,Restaurant_1189,Kolkata,11:00-22:00
1190,Restaurant_1190,Hyderabad,11:00-21:00
1191,Restaurant_1191,Ahmedabad,11:00-22:00
1192,Restaurant_1192,Lucknow,10:00-22:00
1193,Restaurant_1193,Jaipur,11:00-21:00
1194,Restaurant_1194,Hyderabad,11:00-21:00
1195,Restaurant_1195,Lucknow,9:00-22:00
1196,Restaurant_1196,Ahmedabad,9:00-21:00
1197,Restaurant_1197,Mumbai,11:00-22:00
1198,Restaurant_1198,Jaipur,11:00-23:00
1199,Restaurant_1199,Jaipur,9:00-23:00
1200,Restaurant_1200,Chennai,11:00-23:00
1201,Restaurant_1201,Ahmedabad,10:00-21:00
1202,Restaurant_1202,Kolkata,11:00-22:00
1203,Restaurant_1203,Ahmedabad,11:00-23:00
1204,Restaurant_1204,Hyderabad,11:00-23:00
1205,Restaurant_1205,Ahmedabad,9:00-23:00
1206,Restaurant_1206,Chennai,11:00-23:00
1207,Restaurant_1207,Ahmedabad,11:00-21:00
1208,Restaurant_1208,Jaipur,9:00-23:00
1209,Restaurant_1209,Bangalore,10:00-23:00
1210,Restaurant_1210,Ahmedabad,11:00-23:00
1211,Restaurant_1211,Delhi,10:00-23:00
1212,Restaurant_1212,Jaipur,11:00-23:00
1213,Restaurant_1213,Jaipur,9:00-22:00
1214,Restaurant_1214,Lucknow,11:00-23:00
1215,Restaurant_1215,Pune,10:00-23:00
1216,Restaurant_1216,Ahmedabad,10:00-21:00
1217,Restaurant_1217,Ahmedabad,11:00-23:00
1218,Restaurant_1218,Mumbai,10:00-22:00
1219,Restaurant_1219,Mumbai,11:00-22:00
1220,Restaurant_1220,Pune,9:00-22:00
1221,Restaurant_1221,Chennai,9:00-22:00
1222,Restaurant_1222,Ahmedabad,11:00-22:00
1223,Restaurant_1223,Chennai,11:00-23:00
1224,Restaurant_1224,Ahmedabad,9:00-21:00
1225,Restaurant_1225,Jaipur,10:00-23:00
1226,Restaurant_1226,Mumbai,11:00-22:00
1227,Restaurant_1227,Kolkata,11:00-23:00
1228,Restaurant_1228,Hyderabad,9:00-21:00
1229,Restaurant_1229,Hyderabad,11:00-21:00
1230,Restaurant_1230,Lucknow,9:00-23:00
1231,Restaurant_1231,Chennai,9:00-21:00
1232,Restaurant_1232,Hyderabad,9:00-21:00
1233,Restaurant_1233,Bangalore,10:00-22:00
1234,Restaurant_1234,Hyderabad,10:00-22:00
1235,Restaurant_1235,Kolkata,9:00-22:00
1236,Restaurant_1236,Chennai,9:00-23:00
1237,Restaurant_1237,Lucknow,11:00-21:00
1238,Restaurant_1238,Chennai,10:00-21:00
1239,Restaurant_1239,Chennai,11:00-23:00
1240,Restaurant_1240,Bangalore,9:00-22:00
1241,Restaurant_1241,Ahmedabad,9:00-22:00
1242,Restaurant_1242,Hyderabad,11:00-22:00
1243,Restaurant_1243,Bangalore,9:00-21:00
1244,Restaurant_1244,Ahmedabad,10:00-22:00
1245,Restaurant_1245,Hyderabad,10:00-23:00
1246,Restaurant_1246,Chennai,10:00-23:00
1247,Restaurant_1247,Pune,11:00-21:00
1248,Restaurant_1248,Delhi,11:00-22:00
1249,Restaurant_1249,Pune,11:00-21:00
1250,Restaurant_1250,Pune,10:00-23:00
1251,Restaurant_1251,Delhi,9:00-23:00
1252,Restaurant_1252,Chennai,11:00-22:00
1253,Restaurant_1253,Delhi,9:00-23:00
1254,Restaurant_1254,Ahmedabad,9:00-22:00
1255,Restaurant_1255,Hyderabad,9:00-22:00
1256,Restaurant_1256,Chennai,10:00-21:00
1257,Restaurant_1257,Ahmedabad,10:00-23:00
1258,Restaurant_1258,Pune,9:00-23:00
1259,Restaurant_1259,Jaipur,11:00-23:00
1260,Restaurant_1260,Ahmedabad,10:00-22:00
1261,Restaurant_1261,Delhi,11:00-22:00
1262,Restaurant_1262,Delhi,10:00-21:00
1263,Restaurant_1263,Mumbai,9:00-22:00
1264,Restaurant_1264,Jaipur,11:00-22:00
1265,Restaurant_1265,Mumbai,10:00-21:00
1266,Restaurant_1266,Jaipur,11:00-22:00
1267,Restaurant_1267,Lucknow,11:00-22:00
1268,Restaurant_1268,Pune,11:00-22:00
1269,Restaurant_1269,Jaipur,11:00-23:00
1270,Restaurant_1270,Pune,10:00-21:00
1271,Restaurant_1271,Pune,10:00-23:00
1272,Restaurant_1272,Delhi,11:00-23:00
1273,Restaurant_1273,Kolkata,11:00-22:00
1274,Restaurant_1274,Kolkata,9:00-22:00
1275,Restaurant_1275,Ahmedabad,11:00-23:00
1276,Restaurant_1276,Ahmedabad,9:00-23:00
1277,Restaurant_1277,Kolkata,11:00-23:00
1278,Restaurant_1278,Bangalore,11:00-23:00
1279,Restaurant_1279,Lucknow,9:00-22:00
1280,Restaurant_1280,Delhi,10:00-22:00
1281,Restaurant_1281,Mumbai,9:00-23:00
1282,Restaurant_1282,Hyderabad,11:00-21:00
1283,Restaurant_1283,Lucknow,9:00-23:00
1284,Restaurant_1284,Mumbai,9:00-21:00
1285,Restaurant_1285,Hyderabad,10:00-21:00
1286,Restaurant_1286,Bangalore,9:00-22:00
1287,Restaurant_1287,Ahmedabad,11:00-23:00
1288,Restaurant_1288,Kolkata,9:00-23:00
1289,Restaurant_1289,Pune,9:00-21:00
1290,Restaurant_1290,Hyderabad,9:00-21:00
1291,Restaurant_1291,Hyderabad,10:00-22:00
1292,Restaurant_1292,Jaipur,9:00-21:00
1293,Restaurant_1293,Delhi,10:00-21:00
1294,Restaurant_1294,Ahmedabad,9:00-21:00
1295,Restaurant_1295,Bangalore,10:00-23:00
1296,Restaurant_1296,Jaipur,9:00-21:00
1297,Restaurant_1297,Hyderabad,11:00-23:00
1298,Restaurant_1298,Lucknow,10:00-22:00
1299,Restaurant_1299,Lucknow,10:00-22:00
1300,Restaurant_1300,Lucknow,11:00-23:00
1301,Restaurant_1301,Chennai,11:00-23:00
1302,Restaurant_1302,Lucknow,10:00-21:00
1303,Restaurant_1303,Hyderabad,9:00-23:00
1304,Restaurant_1304,Mumbai,11:00-22:00
1305,Restaurant_1305,Kolkata,11:00-21:00
1306,Restaurant_1306,Lucknow,11:00-23:00
1307,Restaurant_1307,Jaipur,10:00-21:00
1308,Restaurant_1308,Hyderabad,10:00-21:00
1309,Restaurant_1309,Kolkata,9:00-21:00
1310,Restaurant_1310,Kolkata,10:00-23:00
1311,Restaurant_1311,Mumbai,10:00-23:00
1312,Restaurant_1312,Bangalore,10:00-21:00
1313,Restaurant_1313,Jaipur,10:00-21:00
1314,Restaurant_1314,Pune,11:00-23:00
1315,Restaurant_1315,Hyderabad,10:00-23:00
1316,Restaurant_1316,Pune,10:00-22:00
1317,Restaurant_1317,Hyderabad,11:00-21:00
1318,Restaurant_1318,Hyderabad,9:00-22:00
1319,Restaurant_1319,Bangalore,9:00-22:00
1320,Restaurant_1320,Chennai,9:00-21:00
1321,Restaurant_1321,Delhi,10:00-22:00
1322,Restaurant_1322,Mumbai,9:00-21:00
1323,Restaurant_1323,Kolkata,9:00-23:00
1324,Restaurant_1324,Chennai,11:00-22:00
1325,Restaurant_1325,Delhi,10:00-22:00
1326,Restaurant_1326,Hyderabad,9:00-22:00
1327,Restaurant_1327,Chennai,9:00-23:00
1328,Restaurant_1328,Jaipur,10:00-23:00
1329,Restaurant_1329,Bangalore,11:00-22:00
1330,Restaurant_1330,Jaipur,10:00-23:00
1331,Restaurant_1331,Jaipur,11:00-21:00
1332,Restaurant_1332,Bangalore,10:00-22:00
1333,Restaurant_1333,Jaipur,9:00-21:00
1334,Restaurant_1334,Lucknow,11:00-23:00
1335,Restaurant_1335,Pune,9:00-21:00
1336,Restaurant_1336,Chennai,11:00-21:00
1337,Restaurant_1337,Bangalore,11:00-22:00
1338,Restaurant_1338,Kolkata,10:00-22:00
1339,Restaurant_1339,Jaipur,9:00-23:00
1340,Restaurant_1340,Hyderabad,10:00-23:00
1341,Restaurant_1341,Mumbai,9:00-23:00
1342,Restaurant_1342,Kolkata,9:00-22:00
1343,Restaurant_1343,Bangalore,10:00-22:00
1344,Restaurant_1344,Ahmedabad,11:00-22:00
1345,Restaurant_1345,Hyderabad,9:00-21:00
1346,Restaurant_1346,Chennai,9:00-22:00
1347,Restaurant_1347,Delhi,11:00-22:00
1348,Restaurant_1348,Chennai,11:00-22:00
1349,Restaurant_1349,Lucknow,9:00-22:00
1350,Restaurant_1350,Pune,9:00-22:00
1351,Restaurant_1351,Kolkata,10:00-23:00
1352,Restaurant_1352,Jaipur,10:00-22:00
1353,Restaurant_1353,Lucknow,10:00-22:00
1354,Restaurant_1354,Kolkata,9:00-21:00
1355,Restaurant_1355,Pune,9:00-22:00
1356,Restaurant_1356,Jaipur,10:00-21:00
1357,Restaurant_1357,Pune,9:00-23:00
1358,Restaurant_1358,Hyderabad,9:00-23:00
1359,Restaurant_1359,Jaipur,10:00-22:00
1360,Restaurant_1360,Jaipur,11:00-23:00
1361,Restaurant_1361,Jaipur,9:00-22:00
1362,Restaurant_1362,Jaipur,10:00-22:00
1363,Restaurant_1363,Delhi,11:00-22:00
1364,Restaurant_1364,Chennai,9:00-22:00
1365,Restaurant_1365,Jaipur,10:00-23:00
1366,Restaurant_1366,Ahmedabad,10:00-22:00
1367,Restaurant_1367,Hyderabad,10:00-23:00
1368,Restaurant_1368,Mumbai,10:00-21:00
1369,Restaurant_1369,Hyderabad,10:00-22:00
1370,Restaurant_1370,Pune,9:00-22:00
1371,Restaurant_1371,Jaipur,10:00-21:00
1372,Restaurant_1372,Chennai,9:00-23:00
1373,Restaurant_1373,Mumbai,9:00-21:00
1374,Restaurant_1374,Kolkata,11:00-23:00
1375,Restaurant_1375,Lucknow,9:00-21:00
1376,Restaurant_1376,Chennai,11:00-23:00
1377,Restaurant_1377,Mumbai,9:00-23:00
1378,Restaurant_1378,Mumbai,10:00-21:00
1379,Restaurant_1379,Delhi,11:00-22:00
1380,Restaurant_1380,Pune,9:00-21:00
1381,Restaurant_1381,Pune,11:00-21:00
1382,Restaurant_1382,Hyderabad,10:00-23:00
1383,Restaurant_1383,Kolkata,9:00-23:00
1384,Restaurant_1384,Jaipur,10:00-22:00
1385,Restaurant_1385,Chennai,10:00-22:00
1386,Restaurant_1386,Mumbai,10:00-23:00
1387,Restaurant_1387,Pune,11:00-23:00
1388,Restaurant_1388,Chennai,11:00-22:00
1389,Restaurant_1389,Hyderabad,10:00-21:00
1390,Restaurant_1390,Jaipur,10:00-21:00
1391,Restaurant_1391,Lucknow,10:00-22:00
1392,Restaurant_1392,Ahmedabad,11:00-22:00
1393,Restaurant_1393,Bangalore,11:00-21:00
1394,Restaurant_1394,Kolkata,9:00-22:00
1395,Restaurant_1395,Lucknow,9:00-22:00
1396,Restaurant_1396,Lucknow,9:00-21:00
1397,Restaurant_1397,Mumbai,9:00-22:00
1398,Restaurant_1398,Delhi,11:00-22:00
1399,Restaurant_1399,Kolkata,9:00-22:00
1400,Restaurant_1400,Chennai,11:00-23:00
1401,Restaurant_1401,Bangalore,10:00-21:00
1402,Restaurant_1402,Lucknow,9:00-22:00
1403,Restaurant_1403,Mumbai,11:00-23:00
1404,Restaurant_1404,Delhi,11:00-22:00
1405,Restaurant_1405,Hyderabad,11:00-22:00
1406,Restaurant_1406,Kolkata,10:00-23:00
1407,Restaurant_1407,Bangalore,11:00-21:00
1408,Restaurant_1408,Kolkata,11:00-22:00
1409,Restaurant_1409,Lucknow,9:00-23:00
1410,Restaurant_1410,Delhi,10:00-23:00
1411,Restaurant_1411,Mumbai,9:00-21:00
1412,Restaurant_1412,Mumbai,9:00-21:00
1413,Restaurant_1413,Kolkata,11:00-23:00
1414,Restaurant_1414,Ahmedabad,9:00-21:00
1415,Restaurant_1415,Lucknow,10:00-21:00
1416,Restaurant_1416,Chennai,11:00-23:00
1417,Restaurant_1417,Jaipur,9:00-22:00
1418,Restaurant_1418,Bangalore,11:00-23:00
1419,Restaurant_1419,Lucknow,11:00-23:00
1420,Restaurant_1420,Chennai,9:00-22:00
1421,Restaurant_1421,Kolkata,9:00-22:00
1422,Restaurant_1422,Pune,10:00-23:00
1423,Restaurant_1423,Delhi,10:00-22:00
1424,Restaurant_1424,Chennai,10:00-23:00
1425,Restaurant_1425,Jaipur,9:00-21:00
1426,Restaurant_1426,Ahmedabad,9:00-23:00
1427,Restaurant_1427,Jaipur,11:00-21:00
1428,Restaurant_1428,Pune,9:00-22:00
1429,Restaurant_1429,Delhi,11:00-22:00
1430,Restaurant_1430,Hyderabad,10:00-23:00
1431,Restaurant_1431,Chennai,11:00-23:00
1432,Restaurant_1432,Lucknow,9:00-23:00
1433,Restaurant_1433,Pune,11:00-22:00
1434,Restaurant_1434,Mumbai,11:00-23:00
1435,Restaurant_1435,Hyderabad,10:00-21:00
1436,Restaurant_1436,Lucknow,10:00-23:00
1437,Restaurant_1437,Chennai,10:00-21:00
1438,Restaurant_1438,Lucknow,11:00-21:00
1439,Restaurant_1439,Mumbai,10:00-23:00
1440,Restaurant_1440,Chennai,10:00-23:00
1441,Restaurant_1441,Bangalore,9:00-23:00
1442,Restaurant_1442,Hyderabad,9:00-21:00
1443,Restaurant_1443,Bangalore,9:00-22:00
1444,Restaurant_1444,Mumbai,9:00-23:00
1445,Restaurant_1445,Delhi,10:00-23:00
1446,Restaurant_1446,Chennai,10:00-21:00
1447,Restaurant_1447,Mumbai,10:00-23:00
1448,Restaurant_1448,Hyderabad,9:00-23:00
1449,Restaurant_1449,Ahmedabad,10:00-21:00
1450,Restaurant_1450,Chennai,10:00-21:00
1451,Restaurant_1451,Bangalore,11:00-21:00
1452,Restaurant_1452,Lucknow,10:00-23:00
1453,Restaurant_1453,Pune,11:00-21:00
1454,Restaurant_1454,Kolkata,9:00-22:00
1455,Restaurant_1455,Chennai,10:00-22:00
1456,Restaurant_1456,Jaipur,10:00-22:00
1457,Restaurant_1457,Jaipur,11:00-21:00
1458,Restaurant_1458,Pune,9:00-22:00
1459,Restaurant_1459,Mumbai,10:00-23:00
1460,Restaurant_1460,Hyderabad,10:00-23:00
1461,Restaurant_1461,Jaipur,11:00-21:00
1462,Restaurant_1462,Ahmedabad,10:00-21:00
1463,Restaurant_1463,Kolkata,11:00-22:00
1464,Restaurant_1464,Bangalore,11:00-22:00
1465,Restaurant_1465,Kolkata,10:00-22:00
1466,Restaurant_1466,Bangalore,9:00-23:00
1467,Restaurant_1467,Delhi,9:00-23:00
1468,Restaurant_1468,Ahmedabad,9:00-22:00
1469,Restaurant_1469,Kolkata,10:00-22:00
1470,Restaurant_1470,Jaipur,10:00-23:00
1471,Restaurant_1471,Lucknow,10:00-22:00
1472,Restaurant_1472,Hyderabad,11:00-23:00
1473,Restaurant_1473,Bangalore,10:00-23:00
1474,Restaurant_1474,Hyderabad,10:00-22:00
1475,Restaurant_1475,Kolkata,10:00-23:00
1476,Restaurant_1476,Ahmedabad,11:00-22:00
1477,Restaurant_1477,Mumbai,10:00-23:00
1478,Restaurant_1478,Jaipur,11:00-22:00
1479,Restaurant_1479,Pune,10:00-22:00
1480,Restaurant_1480,Jaipur,10:00-21:00
1481,Restaurant_1481,Jaipur,9:00-21:00
1482,Restaurant_1482,Lucknow,11:00-22:00
1483,Restaurant_1483,Chennai,9:00-22:00
1484,Restaurant_1484,Kolkata,10:00-23:00
1485,Restaurant_1485,Jaipur,10:00-22:00
1486,Restaurant_1486,Kolkata,11:00-23:00
1487,Restaurant_1487,Mumbai,9:00-22:00
1488,Restaurant_1488,Chennai,11:00-21:00
1489,Restaurant_1489,Lucknow,11:00-21:00
1490,Restaurant_1490,Chennai,11:00-23:00
1491,Restaurant_1491,Lucknow,11:00-22:00
1492,Restaurant_1492,Mumbai,10:00-21:00
1493,Restaurant_1493,Kolkata,11:00-23:00
1494,Restaurant_1494,Pune,11:00-22:00
1495,Restaurant_1495,Lucknow,11:00-23:00
1496,Restaurant_1496,Delhi,11:00-22:00
1497,Restaurant_1497,Pune,9:00-21:00
1498,Restaurant_1498,Pune,11:00-23:00
1499,Restaurant_1499,Kolkata,10:00-23:00
1500,Restaurant_1500,Ahmedabad,11:00-23:00
1501,Restaurant_1501,Pune,11:00-23:00
1502,Restaurant_1502,Pune,10:00-23:00
1503,Restaurant_1503,Lucknow,11:00-22:00
1504,Restaurant_1504,Ahmedabad,11:00-22:00
1505,Restaurant_1505,Bangalore,9:00-22:00
1506,Restaurant_1506,Pune,10:00-22:00
1507,Restaurant_1507,Pune,10:00-22:00
1508,Restaurant_1508,Lucknow,9:00-22:00
1509,Restaurant_1509,Mumbai,11:00-23:00
1510,Restaurant_1510,Ahmedabad,10:00-22:00
1511,Restaurant_1511,Lucknow,9:00-23:00
1512,Restaurant_1512,Mumbai,10:00-21:00
1513,Restaurant_1513,Mumbai,11:00-22:00
1514,Restaurant_1514,Delhi,9:00-22:00
1515,Restaurant_1515,Mumbai,10:00-23:00
1516,Restaurant_1516,Chennai,10:00-21:00
1517,Restaurant_1517,Mumbai,9:00-21:00
1518,Restaurant_1518,Lucknow,9:00-23:00
1519,Restaurant_1519,Pune,9:00-23:00
1520,Restaurant_1520,Hyderabad,10:00-21:00
1521,Restaurant_1521,Bangalore,10:00-22:00
1522,Restaurant_1522,Mumbai,9:00-22:00
1523,Restaurant_1523,Hyderabad,11:00-21:00
1524,Restaurant_1524,Jaipur,9:00-21:00
1525,Restaurant_1525,Bangalore,9:00-21:00
1526,Restaurant_1526,Delhi,11:00-23:00
1527,Restaurant_1527,Jaipur,11:00-23:00
1528,Restaurant_1528,Hyderabad,11:00-21:00
1529,Restaurant_1529,Pune,11:00-22:00
1530,Restaurant_1530,Lucknow,10:00-21:00
1531,Restaurant_1531,Delhi,10:00-21:00
1532,Restaurant_1532,Pune,10:00-23:00
1533,Restaurant_1533,Ahmedabad,9:00-21:00
1534,Restaurant_1534,Kolkata,9:00-23:00
1535,Restaurant_1535,Hyderabad,9:00-21:00
1536,Restaurant_1536,Ahmedabad,10:00-23:00
1537,Restaurant_1537,Lucknow,11:00-21:00
1538,Restaurant_1538,Pune,10:00-22:00
1539,Restaurant_1539,Bangalore,10:00-21:00
1540,Restaurant_1540,Kolkata,10:00-23:00
1541,Restaurant_1541,Kolkata,10:00-23:00
1542,Restaurant_1542,Mumbai,9:00-22:00
1543,Restaurant_1543,Ahmedabad,11:00-22:00
1544,Restaurant_1544,Mumbai,9:00-21:00
1545,Restaurant_1545,Ahmedabad,11:00-23:00
1546,Restaurant_1546,Chennai,11:00-22:00
1547,Restaurant_1547,Chennai,10:00-23:00
1548,Restaurant_1548,Mumbai,10:00-22:00
1549,Restaurant_1549,Lucknow,11:00-22:00
1550,Restaurant_1550,Jaipur,9:00-22:00
1551,Restaurant_1551,Jaipur,9:00-22:00
1552,Restaurant_1552,Mumbai,10:00-23:00
1553,Restaurant_1553,Mumbai,9:00-22:00
1554,Restaurant_1554,Kolkata,10:00-21:00
1555,Restaurant_1555,Pune,11:00-21:00
1556,Restaurant_1556,Kolkata,9:00-22:00
1557,Restaurant_1557,Hyderabad,9:00-23:00
1558,Restaurant_1558,Chennai,11:00-23:00
1559,Restaurant_1559,Ahmedabad,9:00-23:00
1560,Restaurant_1560,Chennai,10:00-21:00
1561,Restaurant_1561,Ahmedabad,11:00-23:00
1562,Restaurant_1562,Chennai,9:00-23:00
1563,Restaurant_1563,Bangalore,9:00-21:00
1564,Restaurant_1564,Pune,11:00-21:00
1565,Restaurant_1565,Lucknow,9:00-21:00
1566,Restaurant_1566,Lucknow,11:00-23:00
1567,Restaurant_1567,Chennai,11:00-21:00
1568,Restaurant_1568,Lucknow,10:00-23:00
1569,Restaurant_1569,Delhi,11:00-21:00
1570,Restaurant_1570,Jaipur,11:00-23:00
1571,Restaurant_1571,Jaipur,10:00-21:00
1572,Restaurant_1572,Pune,9:00-21:00
1573,Restaurant_1573,Hyderabad,10:00-23:00
1574,Restaurant_1574,Ahmedabad,10:00-22:00
1575,Restaurant_1575,Chennai,9:00-23:00
1576,Restaurant_1576,Mumbai,9:00-23:00
1577,Restaurant_1577,Lucknow,9:00-22:00
1578,Restaurant_1578,Delhi,9:00-22:00
1579,Restaurant_1579,Pune,9:00-22:00
1580,Restaurant_1580,Pune,9:00-22:00
1581,Restaurant_1581,Lucknow,11:00-21:00
1582,Restaurant_1582,Kolkata,10:00-23:00
1583,Restaurant_1583,Hyderabad,11:00-22:00
1584,Restaurant_1584,Chennai,9:00-21:00
1585,Restaurant_1585,Kolkata,9:00-23:00
1586,Restaurant_1586,Ahmedabad,11:00-23:00
1587,Restaurant_1587,Chennai,11:00-21:00
1588,Restaurant_1588,Delhi,11:00-21:00
1589,Restaurant_1589,Lucknow,9:00-21:00
1590,Restaurant_1590,Pune,10:00-21:00
1591,Restaurant_1591,Delhi,10:00-21:00
1592,Restaurant_1592,Chennai,9:00-22:00
1593,Restaurant_1593,Ahmedabad,10:00-23:00
1594,Restaurant_1594,Jaipur,11:00-21:00
1595,Restaurant_1595,Chennai,11:00-22:00
1596,Restaurant_1596,Hyderabad,10:00-22:00
1597,Restaurant_1597,Jaipur,9:00-21:00
1598,Restaurant_1598,Ahmedabad,9:00-22:00
1599,Restaurant_1599,Bangalore,9:00-22:00
1600,Restaurant_1600,Jaipur,10:00-21:00
1601,Restaurant_1601,Hyderabad,11:00-22:00
1602,Restaurant_1602,Hyderabad,11:00-21:00
1603,Restaurant_1603,Pune,9:00-22:00
1604,Restaurant_1604,Chennai,11:00-21:00
1605,Restaurant_1605,Pune,10:00-21:00
1606,Restaurant_1606,Bangalore,9:00-22:00
1607,Restaurant_1607,Pune,11:00-23:00
1608,Restaurant_1608,Ahmedabad,10:00-21:00
1609,Restaurant_1609,Delhi,10:00-21:00
1610,Restaurant_1610,Chennai,9:00-21:00
1611,Restaurant_1611,Hyderabad,9:00-21:00
1612,Restaurant_1612,Chennai,11:00-23:00
1613,Restaurant_1613,Mumbai,9:00-23:00
1614,Restaurant_1614,Lucknow,11:00-23:00
1615,Restaurant_1615,Chennai,9:00-23:00
1616,Restaurant_1616,Bangalore,9:00-23:00
1617,Restaurant_1617,Delhi,9:00-21:00
1618,Restaurant_1618,Bangalore,9:00-23:00
1619,Restaurant_1619,Bangalore,10:00-21:00
1620,Restaurant_1620,Jaipur,11:00-22:00
1621,Restaurant_1621,Hyderabad,9:00-23:00
1622,Restaurant_1622,Mumbai,11:00-21:00
1623,Restaurant_1623,Bangalore,11:00-23:00
1624,Restaurant_1624,Ahmedabad,10:00-21:00
1625,Restaurant_1625,Ahmedabad,11:00-23:00
1626,Restaurant_1626,Jaipur,9:00-22:00
1627,Restaurant_1627,Mumbai,9:00-21:00
1628,Restaurant_1628,Chennai,9:00-21:00
1629,Restaurant_1629,Lucknow,10:00-21:00
1630,Restaurant_1630,Hyderabad,10:00-23:00
1631,Restaurant_1631,Delhi,10:00-22:00
1632,Restaurant_1632,Lucknow,9:00-22:00
1633,Restaurant_1633,Bangalore,11:00-22:00
1634,Restaurant_1634,Pune,9:00-21:00
1635,Restaurant_1635,Mumbai,11:00-23:00
1636,Restaurant_1636,Pune,10:00-23:00
1637,Restaurant_1637,Jaipur,11:00-22:00
1638,Restaurant_1638,Lucknow,11:00-21:00
1639,Restaurant_1639,Ahmedabad,10:00-22:00
1640,Restaurant_1640,Pune,11:00-22:00
1641,Restaurant_1641,Hyderabad,10:00-22:00
1642,Restaurant_1642,Chennai,11:00-22:00
1643,Restaurant_1643,Ahmedabad,11:00-21:00
1644,Restaurant_1644,Delhi,11:00-22:00
1645,Restaurant_1645,Pune,11:00-23:00
1646,Restaurant_1646,Hyderabad,9:00-22:00
1647,Restaurant_1647,Kolkata,10:00-22:00
1648,Restaurant_1648,Chennai,9:00-23:00
1649,Restaurant_1649,Chennai,10:00-23:00
1650,Restaurant_1650,Chennai,11:00-23:00
1651,Restaurant_1651,Jaipur,11:00-22:00
1652,Restaurant_1652,Jaipur,10:00-23:00
1653,Restaurant_1653,Bangalore,10:00-23:00
1654,Restaurant_1654,Delhi,9:00-21:00
1655,Restaurant_1655,Mumbai,9:00-21:00
1656,Restaurant_1656,Jaipur,11:00-22:00
1657,Restaurant_1657,Kolkata,10:00-22:00
1658,Restaurant_1658,Ahmedabad,10:00-22:00
1659,Restaurant_1659,Mumbai,10:00-22:00
1660,Restaurant_1660,Kolkata,11:00-21:00
1661,Restaurant_1661,Bangalore,11:00-21:00
1662,Restaurant_1662,Bangalore,10:00-21:00
1663,Restaurant_1663,Mumbai,9:00-22:00
1664,Restaurant_1664,Mumbai,9:00-23:00
1665,Restaurant_1665,Lucknow,10:00-21:00
1666,Restaurant_1666,Jaipur,11:00-23:00
1667,Restaurant_1667,Bangalore,9:00-21:00
1668,Restaurant_1668,Jaipur,11:00-23:00
1669,Restaurant_1669,Kolkata,11:00-21:00
1670,Restaurant_1670,Jaipur,10:00-21:00
1671,Restaurant_1671,Chennai,10:00-22:00
1672,Restaurant_1672,Bangalore,9:00-23:00
1673,Restaurant_1673,Mumbai,9:00-21:00
1674,Restaurant_1674,Delhi,9:00-22:00
1675,Restaurant_1675,Hyderabad,10:00-21:00
1676,Restaurant_1676,Mumbai,11:00-22:00
1677,Restaurant_1677,Mumbai,10:00-23:00
1678,Restaurant_1678,Pune,10:00-22:00
1679,Restaurant_1679,Mumbai,9:00-21:00
1680,Restaurant_1680,Bangalore,11:00-23:00
1681,Restaurant_1681,Kolkata,11:00-23:00
1682,Restaurant_1682,Hyderabad,11:00-21:00
1683,Restaurant_1683,Bangalore,9:00-21:00
1684,Restaurant_1684,Hyderabad,9:00-21:00
1685,Restaurant_1685,Mumbai,10:00-23:00
1686,Restaurant_1686,Lucknow,11:00-23:00
1687,Restaurant_1687,Delhi,9:00-23:00
1688,Restaurant_1688,Delhi,9:00-22:00
1689,Restaurant_1689,Kolkata,9:00-22:00
1690,Restaurant_1690,Bangalore,9:00-22:00
1691,Restaurant_1691,Mumbai,11:00-22:00
1692,Restaurant_1692,Hyderabad,9:00-23:00
